42405;Putting something into something
96617;Turning the camera right while filming something
93277;Putting something on the edge of something so it is not supported and falls down
25455;Sprinkling something onto something
43965;Putting something that can't roll onto a slanted surface, so it slides down
11426;Pretending to pick something up
76154;Moving something towards the camera
18849;Dropping something next to something
11910;Touching (without moving) part of something
46674;Unfolding something
53211;Showing something to the camera
35790;Showing something to the camera
38711;Pretending to put something into something
41454;Pretending to scoop something up with something
40026;Pushing something from right to left
80712;Putting something into something
77654;Lifting something up completely, then letting it drop down
95062;Lifting a surface with something on it but not enough for it to slide down
95960;Turning the camera right while filming something
93257;Dropping something in front of something
56784;Pretending to take something from somewhere
45120;Putting something on a surface
39309;Putting something similar to other things that are already on the table
55969;Pushing something with something
22229;Hitting something with something
13189;Pretending to sprinkle air onto something
72646;Stacking number of something
16003;Pretending to put something into something
6894;Stacking number of something
18496;Showing a photo of something to the camera
64488;Dropping something in front of something
83890;Pretending to take something from somewhere
71836;Moving something away from the camera
18723;Putting something into something
36322;Lifting a surface with something on it but not enough for it to slide down
9993;Holding something
61347;Spinning something that quickly stops spinning
89359;Showing something next to something
68804;Turning something upside down
44951;Showing something behind something
54245;Lifting up one end of something, then letting it drop down
86255;Pulling something from right to left
82227;Taking one of many similar things on the table
33634;Showing something on top of something
31756;Putting something next to something
51054;Showing something on top of something
76889;Taking something from somewhere
87788;Scooping something up with something
14019;Putting something underneath something
30894;Putting something that cannot actually stand upright upright on the table, so it falls on its side
79525;Taking one of many similar things on the table
77487;Moving something up
31911;Turning something upside down
97957;Approaching something with your camera
24069;Wiping something off of something
33651;Stacking number of something
55371;Putting something on a surface
25388;Spinning something that quickly stops spinning
15145;Pulling something from behind of something
13343;Taking something out of something
19332;Putting something on a flat surface without letting it roll
76532;Dropping something in front of something
12904;Spreading something onto something
50883;Showing that something is empty
37109;Putting something behind something
14215;Turning the camera left while filming something
32941;Lifting something up completely without letting it drop down
10956;Pretending to pour something out of something, but something is empty
32003;Pulling two ends of something so that it separates into two pieces
92011;Pulling something onto something
39891;Burying something in something
85857;Showing something on top of something
40618;Pushing something with something
91634;Pretending or failing to wipe something off of something
92611;Holding something over something
29504;Pushing something so that it falls off the table
74018;Pretending to open something without actually opening it
88844;Digging something out of something
84414;Dropping something in front of something
35387;Holding something over something
54947;Lifting a surface with something on it but not enough for it to slide down
80568;Showing a photo of something to the camera
25322;Lifting up one end of something, then letting it drop down
66879;Pretending to take something from somewhere
46055;Throwing something
80594;Putting something upright on the table
55302;Throwing something
74662;Lifting something up completely, then letting it drop down
97270;Moving something up
45934;Moving part of something
66914;Putting something next to something
18518;Lifting up one end of something without letting it drop down
29744;Putting something behind something
51177;Putting something behind something
18387;Throwing something onto a surface
13416;Stacking number of something
75730;Pulling something from behind of something
86131;Putting something on a surface
74704;Putting something next to something
13432;Pretending to poke something
28479;Putting something behind something
95535;Putting something behind something
79500;Putting something, something and something on the table
83205;Showing something behind something
64139;Throwing something in the air and catching it
57744;Moving something away from the camera
103151;Pretending to squeeze something
56483;Putting something next to something
91259;Poking a stack of something without the stack collapsing
62251;Picking something up
43173;Moving something up
37003;Taking something out of something
17573;Putting something in front of something
99601;Moving something across a surface without it falling down
18983;Pushing something onto something
80576;Tilting something with something on it until it falls off
69823;Uncovering something
12786;Moving something across a surface without it falling down
90120;Lifting something up completely without letting it drop down
54156;Pretending to pick something up
74855;Moving something across a surface without it falling down
55394;Closing something
59274;Showing a photo of something to the camera
44162;Putting something into something
48047;Something falling like a rock
19558;Pretending to open something without actually opening it
37688;Pretending to be tearing something that is not tearable
40014;Pouring something into something
10752;Putting something into something
25105;Showing something behind something
87300;Taking something out of something
40007;Letting something roll down a slanted surface
62808;Squeezing something
83094;Showing a photo of something to the camera
27019;Dropping something into something
97645;Pretending to take something from somewhere
14505;Throwing something onto a surface
40016;Pulling something from right to left
70197;Something colliding with something and both are being deflected
54151;Pretending to take something from somewhere
69164;Plugging something into something but pulling it right out as you remove your hand
42732;Turning the camera left while filming something
17593;Throwing something in the air and letting it fall
23649;Moving something away from something
78883;Pulling something out of something
88603;Pretending to put something next to something
11938;Something falling like a feather or paper
54060;Moving something towards the camera
63866;Moving something down
14517;Showing that something is empty
14721;Putting something onto something
62409;Tearing something just a little bit
90781;Unfolding something
95897;Pulling something out of something
22400;Poking something so that it spins around
63205;Putting something upright on the table
36567;Showing that something is empty
37266;Pretending to turn something upside down
11614;Showing a photo of something to the camera
85919;Throwing something against something
14357;Putting something onto something else that cannot support it so it falls down
53075;Pouring something onto something
69927;Throwing something in the air and letting it fall
49304;Tilting something with something on it until it falls off
58519;Throwing something onto a surface
93468;Laying something on the table on its side, not upright
57593;Pretending to take something from somewhere
58985;Pulling something onto something
89229;Holding something over something
102297;Pulling something out of something
9625;Trying but failing to attach something to something because it doesn't stick
60995;Pretending to put something into something
72763;Pretending or trying and failing to twist something
14456;Squeezing something
38002;Holding something next to something
27709;Pretending to throw something
93631;Spreading something onto something
99912;Moving something and something closer to each other
92500;Spinning something that quickly stops spinning
96332;Pretending to take something out of something
90210;Poking a stack of something so the stack collapses
74661;Showing that something is empty
66699;Bending something until it breaks
58915;Dropping something behind something
96481;Pulling something from right to left
44299;Lifting up one end of something, then letting it drop down
11001;Opening something
23263;Taking one of many similar things on the table
60147;Putting something that can't roll onto a slanted surface, so it slides down
17247;Showing a photo of something to the camera
52430;Opening something
26749;Pushing something with something
11578;Pretending to take something out of something
74508;Turning the camera downwards while filming something
64976;Putting number of something onto something
38137;Hitting something with something
17523;Putting something underneath something
49137;Pretending to take something out of something
27382;Moving something up
93501;Pretending to pour something out of something, but something is empty
52423;Pretending to throw something
6626;Pretending to squeeze something
34663;Turning the camera upwards while filming something
96094;Spinning something so it continues spinning
16833;Stuffing something into something
39127;Pushing something so that it almost falls off but doesn't
54140;Showing something on top of something
8274;Something being deflected from something
38534;Throwing something against something
65340;Taking something out of something
24151;Moving something and something closer to each other
89214;Moving something closer to something
42569;Pretending to turn something upside down
56770;Poking something so lightly that it doesn't or almost doesn't move
11716;Holding something next to something
37895;Poking something so that it falls over
94323;Putting something, something and something on the table
49000;Moving part of something
31790;Poking something so it slightly moves
95738;Pretending to be tearing something that is not tearable
17975;Pretending or failing to wipe something off of something
16962;Spinning something that quickly stops spinning
25170;Showing something on top of something
82978;Uncovering something
46784;Putting something next to something
46880;Moving something across a surface until it falls down
23935;Showing something behind something
56362;Holding something in front of something
64583;Squeezing something
84502;Pulling something onto something
35474;Folding something
48020;Dropping something next to something
45664;Folding something
76960;Something falling like a feather or paper
7828;Turning the camera upwards while filming something
58520;Dropping something onto something
69343;Holding something behind something
37197;Putting something onto a slanted surface but it doesn't glide down
65418;Pouring something onto something
94565;Uncovering something
74834;Pretending to put something onto something
50553;Turning the camera right while filming something
76913;Holding something next to something
54681;Putting something behind something
54794;Folding something
57267;Dropping something in front of something
60878;Turning the camera upwards while filming something
52511;Uncovering something
22848;Taking one of many similar things on the table
78252;Lifting a surface with something on it until it starts sliding down
98969;Letting something roll along a flat surface
48523;Moving something away from something
87044;Lifting something with something on it
88101;Moving something away from something
98081;Tilting something with something on it until it falls off
87752;Putting something into something
79904;Putting something and something on the table
29158;Pretending to take something out of something
102662;Moving something away from something
62770;Pushing something from left to right
47824;Opening something
49765;Pretending to throw something
21180;Bending something until it breaks
43130;Pushing something with something
21167;Throwing something onto a surface
52340;Throwing something in the air and letting it fall
43312;Dropping something in front of something
41501;Unfolding something
25199;Putting something that can't roll onto a slanted surface, so it slides down
37183;Squeezing something
7153;Putting something in front of something
44420;Lifting something with something on it
46647;Showing a photo of something to the camera
54206;Pulling something from left to right
76602;Showing something behind something
15284;Moving part of something
93995;Moving something down
9070;Holding something next to something
80174;Moving away from something with your camera
38488;Picking something up
81738;Something colliding with something and both are being deflected
66011;Pouring something into something
31886;Laying something on the table on its side, not upright
44131;Pretending to poke something
16502;Trying but failing to attach something to something because it doesn't stick
101081;Putting something similar to other things that are already on the table
49183;Taking something from somewhere
86024;Pretending to put something underneath something
26490;Lifting a surface with something on it until it starts sliding down
17715;Pretending to close something without actually closing it
16040;Pretending to take something from somewhere
66453;Moving something up
36910;Pushing something onto something
46565;Poking something so it slightly moves
14856;Pretending to put something underneath something
81822;Lifting up one end of something without letting it drop down
45460;Showing something next to something
36426;Touching (without moving) part of something
73173;Showing something behind something
29939;Moving part of something
95651;Moving something away from something
10189;Poking a stack of something without the stack collapsing
44884;Holding something behind something
29903;Dropping something behind something
37904;Putting something onto something else that cannot support it so it falls down
45599;Poking something so it slightly moves
7278;Turning the camera upwards while filming something
36210;Removing something, revealing something behind
33771;Plugging something into something but pulling it right out as you remove your hand
59181;Lifting up one end of something without letting it drop down
45390;Something falling like a rock
29464;Throwing something
64513;Throwing something
71666;Pretending to pick something up
8905;Lifting a surface with something on it but not enough for it to slide down
48949;Showing that something is empty
95185;Pulling something from left to right
91003;Pretending to put something into something
37495;Showing that something is empty
9243;Showing something on top of something
97890;Moving something across a surface without it falling down
95515;Tilting something with something on it until it falls off
86985;Pushing something from left to right
81942;Taking something out of something
65655;Putting something behind something
47882;Throwing something in the air and catching it
11888;Putting something in front of something
51693;Putting something underneath something
96566;Twisting something
40006;Moving away from something with your camera
38030;Throwing something
53981;Pulling something onto something
57592;Showing a photo of something to the camera
30253;Tilting something with something on it until it falls off
16062;Putting something onto something else that cannot support it so it falls down
28836;Throwing something in the air and catching it
77216;Throwing something in the air and letting it fall
92823;Pretending to put something underneath something
65054;Removing something, revealing something behind
63797;Putting something underneath something
100572;Taking one of many similar things on the table
77135;Throwing something against something
63541;Pulling something from right to left
39051;Pouring something into something
76610;Pretending to spread air onto something
91990;Moving something away from something
63145;Spinning something so it continues spinning
35280;Pushing something so it spins
85590;Pushing something so that it slightly moves
62146;Uncovering something
37822;Moving something up
37059;Pretending to put something underneath something
31334;Pretending to poke something
92886;Moving something and something away from each other
11191;Approaching something with your camera
32535;Digging something out of something
57610;Taking one of many similar things on the table
87638;Showing something behind something
87496;Closing something
73800;Trying to bend something unbendable so nothing happens
7584;Stacking number of something
93650;Putting something in front of something
71442;Attaching something to something
97921;Throwing something
54122;Putting something underneath something
22898;Pushing something onto something
91698;Moving something up
64137;Pretending to open something without actually opening it
39198;Pushing something so that it slightly moves
44262;Putting something next to something
98263;Lifting something with something on it
45170;Lifting a surface with something on it but not enough for it to slide down
32825;Pretending to take something out of something
40121;Showing something on top of something
52420;Stuffing something into something
15249;Putting something on a surface
40818;Moving something closer to something
77377;Showing something next to something
44320;Pushing something so that it almost falls off but doesn't
87546;Twisting something
101602;Letting something roll up a slanted surface, so it rolls back down
13377;Unfolding something
56526;Putting number of something onto something
66610;Stacking number of something
55351;Pretending to squeeze something
81472;Moving something up
100405;Letting something roll up a slanted surface, so it rolls back down
73041;Throwing something onto a surface
54461;Pretending to put something into something
59283;Pretending to squeeze something
69838;Moving something and something so they pass each other
35725;Plugging something into something but pulling it right out as you remove your hand
74063;Holding something over something
49623;Tipping something over
52327;Pretending to sprinkle air onto something
79157;Tipping something over
91396;Moving something up
28785;Moving something away from something
89043;Putting something next to something
22819;Throwing something
32819;Tipping something over
44431;Putting something upright on the table
71103;Dropping something into something
101340;Holding something in front of something
34013;Removing something, revealing something behind
19075;Pushing something from right to left
16506;Plugging something into something but pulling it right out as you remove your hand
66310;Putting something onto something
52416;Holding something in front of something
89075;Trying to bend something unbendable so nothing happens
102933;Poking something so lightly that it doesn't or almost doesn't move
75128;Pushing something with something
15643;Lifting up one end of something, then letting it drop down
96623;Stuffing something into something
60358;Lifting up one end of something, then letting it drop down
11092;Something colliding with something and both come to a halt
97860;Pulling something onto something
29136;Pouring something into something
28566;Pulling something onto something
80595;Showing something to the camera
58631;Moving something down
54612;Twisting something
21260;Pretending to take something from somewhere
13536;Throwing something
75678;Pretending or trying and failing to twist something
84904;Putting something on the edge of something so it is not supported and falls down
55943;Pretending to put something underneath something
25927;Tearing something into two pieces
55190;Trying to pour something into something, but missing so it spills next to it
59363;Pretending to close something without actually closing it
20963;Showing that something is empty
16314;Twisting something
77603;Poking something so that it falls over
7243;Tearing something into two pieces
26233;Scooping something up with something
81437;Poking something so it slightly moves
33053;Showing something behind something
44578;Moving something up
29402;Moving something away from the camera
61166;Putting something that cannot actually stand upright upright on the table, so it falls on its side
54193;Dropping something next to something
93604;Trying but failing to attach something to something because it doesn't stick
11263;Putting something that cannot actually stand upright upright on the table, so it falls on its side
18232;Putting something onto something else that cannot support it so it falls down
21130;Moving something down
18807;Turning the camera right while filming something
73747;Moving something and something so they pass each other
87264;Letting something roll along a flat surface
90895;Moving something away from the camera
54211;Dropping something into something
94581;Moving something across a surface until it falls down
60163;Throwing something onto a surface
68524;Putting something, something and something on the table
8173;Dropping something into something
51507;Something colliding with something and both come to a halt
53960;Pretending to take something out of something
7889;Putting something that cannot actually stand upright upright on the table, so it falls on its side
96234;Stacking number of something
52457;Holding something behind something
82656;Pushing something from right to left
61625;Pouring something into something
68074;Throwing something onto a surface
89837;Tipping something over
61108;Sprinkling something onto something
57995;Lifting something up completely without letting it drop down
69188;Throwing something in the air and letting it fall
88598;Putting number of something onto something
78539;Putting something on a surface
15416;Throwing something in the air and catching it
102798;Lifting something up completely without letting it drop down
74582;Pushing something so that it almost falls off but doesn't
44433;Stuffing something into something
51713;Showing that something is inside something
14646;Turning something upside down
81955;Putting something into something
87249;Stacking number of something
88041;Stacking number of something
74045;Holding something next to something
13301;Pretending to close something without actually closing it
79072;Unfolding something
24976;Pretending to pick something up
11152;Putting something similar to other things that are already on the table
15437;Poking a hole into some substance
49964;Opening something
6935;Putting something similar to other things that are already on the table
6600;Pushing something from left to right
55306;Pushing something so that it slightly moves
100941;Scooping something up with something
25779;Stuffing something into something
28807;Holding something over something
13561;Holding something next to something
51545;Attaching something to something
86708;Poking something so that it falls over
30865;Scooping something up with something
29640;Lifting something up completely without letting it drop down
93944;Removing something, revealing something behind
97491;Something falling like a rock
47240;Moving something closer to something
35247;Pretending to take something from somewhere
33936;Pretending to put something next to something
7772;Rolling something on a flat surface
40388;Trying to bend something unbendable so nothing happens
40859;Dropping something into something
78866;Showing something on top of something
78984;Bending something so that it deforms
25697;Burying something in something
68523;Picking something up
17508;Lifting a surface with something on it but not enough for it to slide down
80624;Putting something behind something
17349;Pretending to close something without actually closing it
23507;Pulling something from left to right
9229;Letting something roll down a slanted surface
10838;Pretending to put something behind something
38694;Moving something away from the camera
53700;Taking something from somewhere
95309;Showing that something is empty
48994;Moving something across a surface without it falling down
98136;Spinning something that quickly stops spinning
70512;Pushing something so that it slightly moves
101836;Trying to pour something into something, but missing so it spills next to it
64284;Tilting something with something on it until it falls off
39732;Throwing something against something
23842;Folding something
72012;Turning the camera right while filming something
100947;Tilting something with something on it until it falls off
47310;Holding something
51260;Moving something towards the camera
98011;Sprinkling something onto something
40252;Closing something
29364;Letting something roll down a slanted surface
12944;Putting something behind something
47276;Opening something
50703;Removing something, revealing something behind
84443;Pretending to put something next to something
67921;Pretending to put something on a surface
66967;Putting something similar to other things that are already on the table
31619;Showing something on top of something
27418;Putting something upright on the table
39265;Pushing something so that it slightly moves
46862;Pretending or trying and failing to twist something
34149;Putting something behind something
76105;Putting something on the edge of something so it is not supported and falls down
73531;Pulling something from left to right
61496;Putting something next to something
45670;Moving something across a surface without it falling down
15646;Pushing something so that it falls off the table
20604;Poking something so it slightly moves
49123;Pretending to put something next to something
82639;Pretending to close something without actually closing it
23408;Putting something into something
11545;Stuffing something into something
45348;Pretending to be tearing something that is not tearable
90952;Throwing something in the air and catching it
33966;Lifting up one end of something, then letting it drop down
71241;Putting something behind something
69450;Tipping something with something in it over, so something in it falls out
68452;Spinning something so it continues spinning
25910;Pulling something out of something
99610;Covering something with something
54689;Pretending to throw something
59778;Pulling something from right to left
59243;Tilting something with something on it slightly so it doesn't fall down
85634;Putting number of something onto something
73004;Tipping something over
42222;Putting something behind something
45296;Piling something up
21274;Touching (without moving) part of something
40775;Pretending to close something without actually closing it
67407;Poking something so it slightly moves
51995;Digging something out of something
47009;Taking something from somewhere
89854;Removing something, revealing something behind
87755;Pretending to take something from somewhere
34199;Dropping something behind something
96603;Picking something up
61236;Tipping something over
82675;Removing something, revealing something behind
46772;Unfolding something
23339;Pushing something from left to right
19258;Turning the camera upwards while filming something
81668;Putting number of something onto something
40131;Pretending to sprinkle air onto something
101583;Moving away from something with your camera
100490;Showing that something is empty
86738;Letting something roll up a slanted surface, so it rolls back down
14169;Dropping something behind something
36111;Moving something away from the camera
76191;Moving something up
75409;Putting something and something on the table
77498;Pushing something from right to left
36163;Moving something and something away from each other
32966;Throwing something in the air and letting it fall
27456;Pretending to put something on a surface
54237;Holding something behind something
36702;Pushing something so that it falls off the table
44172;Sprinkling something onto something
46688;Holding something
100575;Moving something towards the camera
74407;Hitting something with something
92968;Lifting something up completely, then letting it drop down
81159;Pretending to throw something
9736;Pretending to pick something up
54485;Throwing something onto a surface
9456;Pushing something off of something
41802;Pulling something from right to left
44530;Pretending to scoop something up with something
101555;Turning the camera right while filming something
40154;Spilling something next to something
33974;Poking something so that it falls over
22067;Turning the camera left while filming something
74594;Pushing something off of something
7847;Pouring something into something
67453;Pretending to put something onto something
8167;Lifting something up completely without letting it drop down
12447;Touching (without moving) part of something
76857;Throwing something in the air and letting it fall
68611;Moving something and something closer to each other
47330;Taking something from somewhere
74134;Hitting something with something
84505;Taking something from somewhere
66020;Pretending to be tearing something that is not tearable
85775;Stacking number of something
65117;Pushing something so it spins
78309;Pushing something so that it slightly moves
76118;Taking something out of something
74342;Putting something next to something
13249;Pretending to put something behind something
10817;Putting something that can't roll onto a slanted surface, so it slides down
71422;Poking something so lightly that it doesn't or almost doesn't move
39692;Putting something on a surface
22757;Holding something next to something
96779;Pushing something from left to right
71955;Showing something to the camera
53577;Pouring something onto something
6760;Pretending to put something on a surface
43794;Putting something upright on the table
26788;Poking something so that it spins around
13850;Putting something and something on the table
7402;Pretending to throw something
6544;Putting something underneath something
102072;Digging something out of something
90423;Showing a photo of something to the camera
45911;Dropping something in front of something
38519;Putting something on a surface
13745;Letting something roll along a flat surface
70874;Moving part of something
25563;Putting something in front of something
76696;Closing something
73282;Piling something up
38917;Spinning something so it continues spinning
31282;Putting something similar to other things that are already on the table
33430;Closing something
27224;Lifting up one end of something without letting it drop down
51486;Covering something with something
11020;Putting something that cannot actually stand upright upright on the table, so it falls on its side
27982;Removing something, revealing something behind
34165;Holding something behind something
16078;Tearing something just a little bit
17551;Moving something across a surface until it falls down
38777;Putting something upright on the table
56214;Pretending to close something without actually closing it
27466;Moving something up
27172;Hitting something with something
14652;Showing that something is empty
50412;Holding something next to something
41087;Lifting something up completely, then letting it drop down
81431;Something falling like a rock
91791;Pretending to put something behind something
19090;Turning something upside down
44080;Pretending to put something behind something
65799;Tearing something just a little bit
78042;Poking something so that it falls over
80839;Rolling something on a flat surface
74940;Pretending to put something underneath something
89175;Unfolding something
81303;Pretending to poke something
78284;Trying but failing to attach something to something because it doesn't stick
85172;Pulling something from right to left
100655;Poking a stack of something without the stack collapsing
85419;Poking something so lightly that it doesn't or almost doesn't move
91453;Putting something behind something
64577;Tilting something with something on it until it falls off
21790;Turning the camera upwards while filming something
55025;Stacking number of something
39742;Putting something on a surface
39430;Pretending to squeeze something
97009;Approaching something with your camera
6303;Pushing something so that it falls off the table
76555;Holding something in front of something
44856;Putting number of something onto something
83013;Lifting something up completely, then letting it drop down
27802;Putting something onto something else that cannot support it so it falls down
91504;Throwing something onto a surface
16858;Pretending to put something into something
88746;Pulling something from left to right
87759;Wiping something off of something
28505;Poking something so that it falls over
98609;Piling something up
67550;Moving something away from something
18561;Putting something that cannot actually stand upright upright on the table, so it falls on its side
39398;Tearing something just a little bit
62493;Tilting something with something on it until it falls off
42658;Plugging something into something
22698;Letting something roll down a slanted surface
77147;Bending something so that it deforms
65173;Pulling something onto something
82056;Putting something on the edge of something so it is not supported and falls down
56213;Putting something on a surface
41368;Turning the camera right while filming something
35033;Lifting something with something on it
83132;Turning the camera downwards while filming something
97395;Tilting something with something on it slightly so it doesn't fall down
90346;Sprinkling something onto something
53216;Moving something down
32086;Tilting something with something on it until it falls off
7903;Pushing something so that it slightly moves
72478;Plugging something into something
54467;Moving something across a surface without it falling down
98058;Rolling something on a flat surface
54971;Tipping something over
85732;Burying something in something
22289;Attaching something to something
98084;Putting something onto something
57078;Putting something next to something
74677;Pushing something with something
62376;Moving something away from something
74452;Putting something onto a slanted surface but it doesn't glide down
101808;Moving something away from something
78471;Pushing something from right to left
47542;Pretending to be tearing something that is not tearable
82994;Pulling two ends of something but nothing happens
87791;Tearing something into two pieces
91035;Pushing something from right to left
98179;Pretending to put something on a surface
64130;Putting something next to something
52460;Pushing something from left to right
95015;Pushing something so that it falls off the table
18714;Turning the camera right while filming something
56449;Moving something down
73216;Holding something over something
17745;Putting something that can't roll onto a slanted surface, so it slides down
8720;Showing something on top of something
61356;Moving something down
8309;Moving something and something closer to each other
25757;Putting number of something onto something
55850;Lifting something up completely, then letting it drop down
87721;Holding something behind something
87318;Closing something
34505;Putting something that can't roll onto a slanted surface, so it stays where it is
41985;Pretending to pick something up
57685;Pretending to put something onto something
58140;Showing something to the camera
15777;Moving something away from something
28300;Pulling something from right to left
16925;Throwing something in the air and letting it fall
38984;Putting something in front of something
51347;Approaching something with your camera
41707;Plugging something into something but pulling it right out as you remove your hand
7262;Poking a hole into something soft
97543;Poking something so that it falls over
71278;Throwing something against something
44605;Pretending or trying and failing to twist something
10210;Pretending to put something into something
64443;Putting something similar to other things that are already on the table
82914;Putting something that can't roll onto a slanted surface, so it slides down
98257;Moving something towards the camera
97149;Poking something so it slightly moves
32882;Putting number of something onto something
36855;Opening something
19921;Poking something so it slightly moves
81217;Approaching something with your camera
58221;Moving part of something
15196;Showing something to the camera
9935;Dropping something next to something
31206;Opening something
77962;Uncovering something
15287;Moving something up
84872;Moving something and something so they collide with each other
81255;Tipping something over
92061;Pretending to put something next to something
73014;Throwing something
34210;Pretending to take something from somewhere
37741;Moving something across a surface until it falls down
51901;Pretending to sprinkle air onto something
90855;Turning the camera right while filming something
13939;Lifting up one end of something, then letting it drop down
94769;Tilting something with something on it until it falls off
27695;Showing that something is empty
56681;Moving something away from the camera
81549;Poking something so that it falls over
66252;Pushing something with something
100788;Turning the camera left while filming something
93450;Lifting a surface with something on it but not enough for it to slide down
16411;Putting something onto something
90140;Putting something similar to other things that are already on the table
61129;Moving something closer to something
6496;Turning the camera upwards while filming something
44828;Pretending to throw something
11245;Moving something and something away from each other
53419;Opening something
27420;Holding something over something
58724;Lifting something up completely, then letting it drop down
28842;Lifting up one end of something, then letting it drop down
16748;Putting something in front of something
14935;Pretending to put something underneath something
79209;Plugging something into something but pulling it right out as you remove your hand
21062;Poking something so that it falls over
82021;Putting something underneath something
83615;Stuffing something into something
36047;Picking something up
78217;Pushing something so that it almost falls off but doesn't
47369;Pulling something from behind of something
15174;Twisting something
18758;Plugging something into something but pulling it right out as you remove your hand
30774;Spinning something that quickly stops spinning
44505;Poking something so it slightly moves
50607;Pretending to spread air onto something
50993;Pretending to poke something
37709;Moving away from something with your camera
55639;Plugging something into something
57013;Pretending to poke something
52280;Pretending to close something without actually closing it
57077;Moving something across a surface without it falling down
63934;Putting something underneath something
40897;Sprinkling something onto something
94670;Pushing something off of something
51794;Moving something towards the camera
21923;Pulling something onto something
97951;Bending something until it breaks
18255;Wiping something off of something
47887;Uncovering something
56427;Holding something next to something
43814;Covering something with something
58933;Hitting something with something
37520;Putting something and something on the table
52212;Pushing something so it spins
47650;Pretending to poke something
70862;Turning the camera left while filming something
56268;Moving something away from the camera
18664;Moving something and something closer to each other
100836;Turning the camera upwards while filming something
21780;Pouring something out of something
23621;Showing something to the camera
60544;Lifting something with something on it
61222;Putting something upright on the table
46705;Opening something
13886;Moving something closer to something
101221;Pretending to put something next to something
77398;Covering something with something
50513;Putting something on the edge of something so it is not supported and falls down
103387;Unfolding something
36224;Moving something across a surface until it falls down
44971;Putting something into something
79643;Moving something away from the camera
64642;Tilting something with something on it until it falls off
13016;Pretending to open something without actually opening it
72083;Approaching something with your camera
28745;Something colliding with something and both come to a halt
44292;Taking something from somewhere
53586;Touching (without moving) part of something
58969;Closing something
28653;Moving something away from the camera
99402;Failing to put something into something because something does not fit
100153;Moving something and something closer to each other
83126;Putting something in front of something
8299;Pushing something so that it slightly moves
49650;Pretending to turn something upside down
47179;Pushing something from left to right
45993;Unfolding something
67389;Picking something up
14070;Throwing something against something
53337;Pushing something from right to left
31557;Moving something and something closer to each other
26715;Moving part of something
12412;Turning the camera left while filming something
103601;Covering something with something
6466;Showing that something is empty
98720;Moving something across a surface without it falling down
76773;Opening something
61120;Poking a stack of something so the stack collapses
76615;Piling something up
71126;Poking a stack of something without the stack collapsing
8052;Pulling something onto something
21494;Turning the camera upwards while filming something
103935;Approaching something with your camera
29740;Throwing something onto a surface
89284;Putting something similar to other things that are already on the table
42696;Throwing something in the air and catching it
82897;Pretending to put something on a surface
40674;Putting something onto something
26358;Moving something towards the camera
28425;Letting something roll along a flat surface
12411;Pushing something so it spins
86403;Showing something on top of something
22051;Moving away from something with your camera
102011;Throwing something in the air and letting it fall
49847;Taking something from somewhere
96705;Moving something towards the camera
51414;Pushing something from left to right
13988;Pulling something from left to right
51313;Throwing something onto a surface
44524;Pretending to pick something up
99061;Laying something on the table on its side, not upright
86351;Lifting up one end of something, then letting it drop down
40983;Dropping something next to something
79145;Wiping something off of something
40332;Turning the camera right while filming something
76091;Moving something across a surface without it falling down
21289;Moving something and something so they pass each other
100791;Approaching something with your camera
61199;Showing that something is empty
24144;Pretending to take something from somewhere
28026;Putting something into something
49007;Pretending to sprinkle air onto something
25548;Pretending to turn something upside down
65672;Putting something behind something
74050;Putting something that can't roll onto a slanted surface, so it slides down
59473;Showing that something is empty
102105;Pulling something onto something
21111;Piling something up
7494;Lifting up one end of something without letting it drop down
8551;Moving something up
92176;Dropping something next to something
30920;Moving something and something so they collide with each other
101833;Spilling something next to something
34517;Pretending to put something onto something
48437;Moving something away from the camera
13376;Taking something out of something
53242;Twisting something
90624;Putting something similar to other things that are already on the table
98149;Moving something away from the camera
90853;Twisting something
17495;Putting something that can't roll onto a slanted surface, so it slides down
16595;Lifting something up completely without letting it drop down
71894;Moving something up
26016;Putting something on a surface
82673;Opening something
86903;Tipping something with something in it over, so something in it falls out
49049;Pretending to open something without actually opening it
76028;Holding something in front of something
7123;Closing something
56215;Plugging something into something but pulling it right out as you remove your hand
76807;Pushing something so that it almost falls off but doesn't
65502;Lifting something up completely without letting it drop down
74225;Picking something up
70043;Holding something behind something
31531;Something falling like a feather or paper
